¿Cómo se llamaba el padre de Josué? (Josué 1:1.)	Nun	Moisés, Abraham, David, Isaías, Samuel	1
¿Por qué se trasladaron Áquila y Priscila de Roma a Corinto? (Hechos 18:2.)	Expulsión de judíos de Roma	Porque querían conocer la cultura griega, Porque querían escapar de la persecución de los cristianos en Roma, Porque habían sido llamados por Dios para predicar en Corinto, Porque habían encontrado trabajo en Corinto, Porque querían establecer una nueva comunidad cristiana en Corinto	3
A los dos días de haber colocado a Jesús en una tumba y haberla sellado, ¿para qué regresaron allí algunas mujeres? (Lucas 23:55–24:3.)	Añadir aceites, especias	Para ver si Jesús había resucitado, Para llorar y lamentarse por la muerte de Jesús, Para hacer una oración por Jesús, Para buscar algún objeto que Jesús hubiera dejado en la tumba, Para verificar si la tumba estaba segura y no había sido profanada	3
Según indicó Jesús, ¿con qué actitud debemos desempeñar nuestra comisión los siervos de Dios? (Lucas 17:9, 10.)	Privilegio y deber cumplido	Con arrogancia y superioridad, Con indiferencia y desgano, Con miedo y temor, Con egoísmo y falta de compromiso, Con desobediencia y rebeldía	3
Si alguien cree que le falta sabiduría, ¿qué debería hacer, y por qué? (Santiago 1:5.)	Pedirle a Dios porque da generosamente	Buscar en libros de autoayuda o en internet consejos para adquirir sabiduría, Pedirle consejo a amigos o familiares que consideren sabios, Tomar cursos o clases para mejorar el conocimiento en áreas específicas, Meditar o hacer ejercicios de concentración para mejorar la capacidad mental, Esperar a que la sabiduría llegue de forma natural con la experiencia y el tiempo	3
¿Qué tenía que hacer el amo cuyo esclavo hebreo no deseaba emanciparse de él? (Éxodo 21:6.)	Agujerarle la oreja	Darle más castigos y obligarlo a trabajar más, Venderlo a otro amo, Amenazarlo con la muerte, Forzarlo a aceptar la emancipación, Ignorar su deseo y mantenerlo como esclavo	3
En la revelación que recibió Juan, ¿a quiénes vio sentados alrededor del trono de Jehová? (Revelación 4:4.)	24 ancianos, seguidores ungidos	Ángeles, Los doce apóstoles, Los patriarcas del Antiguo Testamento, Los profetas del Antiguo Testamento, Los santos de la iglesia primitiva	3
Según el apóstol Juan, ¿qué tres cosas del mundo “no se origina[n] del Padre”? (1 Juan 2:16.)	Deseo de la carne, de los ojos, ostentación	Dinero, poder, fama, Envidia, ira, orgullo, Lujuria, avaricia, envidia, Ambición, egoísmo, vanidad, Odio, venganza, crueldad	3
¿Qué hizo Jehová para proporcionarle una esposa a Adán? (Génesis 2:22.)	Tomó una costilla y creó una mujer	Le dio una lista de mujeres para que eligiera, Le pidió que buscara una esposa por su cuenta, Le envió una esposa por correo, Le presentó a varias mujeres para que eligiera, Le concedió un deseo y Adán pidió una esposa	3
¿Por qué se nos exhorta a ser “obedientes a los que llevan la delantera” en la congregación? (Hebreos 13:17.)	Rendir cuenta con gozo	Porque los líderes de la congregación son superiores a los demás miembros, Porque los líderes de la congregación tienen autoridad divina sobre los demás miembros, Porque los líderes de la congregación son infalibles y siempre tienen razón, Porque los líderes de la congregación son los únicos que pueden interpretar correctamente la Biblia, Porque los líderes de la congregación son los únicos que pueden decidir qué es lo mejor para la congregación	3
Según la ley de Dios, ¿cuántos testigos, como mínimo, hacen falta para establecer un asunto? (Hebreos 10:28.)	Dos	Uno, Tres, Cuatro, Diez, Ninguno	5
¿Qué nombre recibió la última de las creaciones terrestres de Dios mencionadas en la Biblia? (Génesis 3:20.)	Eva	Adán, Lilith, María, Sara, Ana	5
¿Qué otro nombre tenía Esaú, el hermano gemelo de Jacob? (Génesis 36:1)	Edom	Ismael, Moisés, Isaac, Abraham, Josué	5
¿En qué lugar reconoció Jonatán que David sería el siguiente rey de Israel? (1 Samuel 23:16-18)	Hores	Jerusalén, Belén, Siquem, Bet-el, Ramá	5
¿A cuántos hijos de Hamán mataron los judíos en Susa el castillo? (Ester 9:12.)	Diez	Veinte, Tres, Cincuenta, Ninguno, Cuarenta	5
En respuesta a la oración de Samuel, ¿qué utilizó Jehová para confundir a los filisteos, lo cual resultó en que fueran derrotados? (1 Samuel 7:9, 10.)	Truenos	Lluvia, Terremotos, Relámpagos, Viento, Niebla	5
¿Qué parte de la armadura espiritual del cristiano que describió Pablo simboliza la salvación? (Efesios 6:17.)	El yelmo	La espada, el escudo, la coraza, las sandalias, la capa	5
¿Qué sumo sacerdote mandó ejecutar a la malvada reina Atalía? (2 Reyes 11:15, 16.)	Jehoiadá	Salomón, Josafat, Elías, Eliseo, Isaías	5
¿A qué comparó Jesús a quienes hacían el bien a los más pequeños de sus hermanos? (Mateo 25:31-45.)	A ovejas	A caballos, a vacas, a perros, a gatos, a leones	5
¿Con qué estaba cubierto tanto el interior como el exterior del arca de Noé? (Génesis 6:14.)	Alquitrán	Madera, hierro, piedra, oro, plata	5
¿Quién fue el último rey de Judá que reinó en Jerusalén? (2 Reyes 24:18.)	Sedequías	David, Salomón, Ezequías, Josías, Joacaz	5
Según la Biblia, ¿qué efecto puede tener en el “rostro” de Jehová el que una persona le implore indulgencia? (Éxodo 32:11.)	Ablandarlo	Enojarse, Ignorarlo, Aterrorizarse, Alegrarse, Entristecerse	5
Según Santiago, ¿qué debe hacer un hombre con la lengua si no quiere que su ‘forma de adoración sea vana’? (Santiago 1:26.)	Refrenarla	Hablar mucho, mentir, criticar, blasfemar, insultar	5
¿Qué dos profetas se destacaron durante el reinado de David? (2 Samuel 12:1; 24:11.)	Natán y Gad	Isaías y Jeremías, Moisés y Elías, Ezequiel y Malaquías, Jonás y Amós, Zacarías y Joel	5
Los habitantes del reino de diez tribus estaban divididos en dos bandos tocante a quién debía ser el sexto rey de Israel. ¿Cómo se llamaban los candidatos? (1 Reyes 16:21, 22.)	Tibní y Omrí	David y Salomón, Saúl y Jonatán, Josué y Caleb, Moisés y Aarón, Elías y Eliseo	5
¿Cuánto tiempo indicó Jesús que debemos aguantar para ser salvos? (Marcos 13:13.)	Hasta el fin	Un año, 1años, 30 años, 50 años, 100 años	5
¿Cuántos años le dijo Jacob a Faraón que había residido como forastero? (Génesis 47:7-9.)	Ciento treinta	Cincuenta, noventa, ciento cincuenta, doscientos	5
¿Qué hizo Dios en el segundo día creativo? (Génesis 1:7.)	La expansión	Creó los animales acuáticos, Formó la tierra y los cielos, Plantó los árboles y las plantas, Creó al hombre y la mujer, Dividió la luz de la oscuridad	5
¿Qué título de Jesús reconoció incluso el demonio inmundo a quien Jesús expulsó de un hombre en la sinagoga de Capernaum? (Lucas 4:34.)	Santo de Dios	Hijo de Dios, Mesías, Rey de los judíos, Salvador del mundo, Maestro	5
¿A qué se comparó David para mostrar que no valía la pena que Saúl saliera tras él? (1 Samuel 24:14.)	Una sola pulga	Un grano de arena, Una hoja seca, Una gota de agua, Un pedazo de hierba, Un insecto insignificante	5
¿Con qué no se regocija el amor, según indica Pablo? (1 Corintios 13:6.)	Con la injusticia	Con la mentira, con la envidia, con la maldad, con la hipocresía, con la arrogancia	5
¿Qué mandó Dios a Moisés que construyera para guardar las tablas de piedra de la Ley? (Deuteronomio 10:1-5)	El arca del pacto	Un templo, una torre, un altar, una estatua, un pozo	5
¿Qué le hizo Pedro con su espada a Malco? (Juan 18:10.)	Le cortó la oreja	Le cortó la mano, lo apuñaló en el estómago, lo golpeó en la cabeza, lo empujó al suelo, lo amenazó con la espada	5
¿Qué relatan los capítulos 6 a 9 de Génesis? (Génesis 6:9.)	La historia de Noé	La creación del mundo, la caída del hombre, la construcción de la Torre de Babel, la vida de Abraham, la historia de Jacob	5
¿A qué llamó Pablo “raíz de toda suerte de cosas perjudiciales”? (1 Timoteo 6:10.)	Al amor al dinero	La avaricia, la codicia, el afán de riquezas, la obsesión por el dinero, la ambición desmedida	5
¿De qué medio se valió Dios para crear el universo material? (Génesis 1:2.)	De su fuerza activa	De la nada, de la energía oscura, de la materia oscura, de la gravedad, de la radiación cósmica de fondo	5
Según indicó Jesús, ¿qué se requiere para “entrar por la puerta angosta”? (Lucas 13:24.)	‘Esforzarse vigorosamente’	Tener mucho dinero, Ser famoso, Ser inteligente, Ser poderoso, Ser religioso	5
¿Qué se evitó David gracias a la sensatez de Abigail? (1 Samuel 25:31.)	Incurrir en culpa de sangre	Cometer un error grave, provocar una guerra, perder su reputación, ser castigado por Dios, causar dolor y sufrimiento	5
¿Qué facultad le permite a Jehová ser un juez perfecto? (1 Samuel 16:7.)	Él ve lo que es el corazón	Su conocimiento infinito, Su poder divino, Su justicia imparcial, Su sabiduría divina, Su capacidad para perdonar	5
¿Quién informó al rey Josías del progreso de las reparaciones del templo y le leyó el “libro de la ley” que se encontró allí? (2 Reyes 22:8-10.)	Safán, el secretario del rey	El sumo sacerdote Hilcías, el profeta Jeremías, el escriba Baruc, el levita Asaf, el consejero Semaías	5
¿Cómo ilustró Jesús la certeza de que Dios se encargaría de que sus siervos tuvieran ropa? (Lucas 12:27, 28.)	Habló del adorno de los lirios	Dio un discurso sobre la importancia de trabajar duro para ganar dinero y comprar ropa, Mostró a sus discípulos un milagro en el que convirtió agua en vino para demostrar que Dios provee, Les dijo a sus seguidores que pidieran a Dios que les diera ropa y confiaran en que Él les proveería, Les recordó a sus discípulos que la ropa no era importante y que deberían centrarse en cosas más importantes, Les dijo a sus seguidores que buscaran la ayuda de otros para obtener ropa si Dios no les proveía directamente	5
Según dice Santiago, ¿cuál será la primera cualidad que producirá la sabiduría divina en una persona? (Santiago 3:17.)	La castidad, o pureza de corazón	La riqueza, la inteligencia, la fama, la belleza, la fuerza	5
¿Quién no quiso recibir un galardón del rey David porque tenía 80 años de edad, aunque lo merecía? (2 Samuel 19:31-36.)	Barzilai, el galaadita de Roguelim	Saul, Absalón, Joab, Natán, Mefiboset	5
¿Qué pretendían los siervos de Senaquerib al hablar en voz alta a los judíos que estaban en las murallas de Jerusalén y al emplear el idioma de estos? (2 Crónicas 32:18.)	Que tuvieran miedo y se perturbaran	Que los judíos se sintieran acogidos y comprendidos, Que los siervos de Senaquerib quisieran aprender el idioma de los judíos, Que los siervos de Senaquerib quisieran hacer amistad con los judíos, Que los siervos de Senaquerib quisieran negociar con los judíos, Que los siervos de Senaquerib quisieran demostrar su superioridad lingüística	5
Según las Escrituras, ¿en qué se convierte la persona que “dice un saludo” a un apóstata? (2 Juan 11)	En partícipe en sus obras inicuas	En un pecador, en un hereje, en un enemigo de Dios, en un incrédulo, en un desobediente	5
¿Por qué se llaman israelitas los descendientes de Jacob? (Génesis 32:28.)	Porque Dios cambió su nombre a Israel	Porque Jacob lo decidió así, Porque eran originarios de Israel, Porque eran seguidores de la religión judía, Porque eran descendientes de Abraham, Porque eran habitantes de la tierra de Israel	5
¿Qué diferencia hay entre la manera como Jehová cuenta el tiempo y la manera como lo contamos nosotros? (2 Pedro 3:8.)	Para Jehová, mil años son como un día	Para Jehová, un día es como mil años, Jehová no cuenta el tiempo, Jehová cuenta el tiempo de la misma manera que nosotros, Jehová no tiene una manera diferente de contar el tiempo, Jehová no se preocupa por el tiempo	5
¿Quiénes rescataron los cuerpos de Saúl y de sus hijos del muro de Bet-san, donde los habían colgado los filisteos, y les dieron una sepultura digna? (1 Samuel 31:11-13.)	Unos hombres valientes de Jabés-galaad	Los sacerdotes de Israel, Los discípulos de Jesús, Los soldados romanos, Los habitantes de Bet-san, Los fariseos y escribas	5
¿Dónde se hallaba el apóstol Pablo cuando recibió la llamada: “Pasa a Macedonia y ayúdanos”? (Hechos 16:8, 9.)	En Troas, puerto marítimo de Asia Menor	En Atenas, en Corinto, en Jerusalén, en Antioquía, en Roma	5
¿Por qué le suplicaron las multitudes a Jesús que “les dejara tocar siquiera el fleco de su prenda de vestir exterior”? (Mateo 14:35, 36.)	Porque querían curarse de sus dolencias	Porque querían robarle algo, porque querían burlarse de él, porque querían probar su paciencia, porque querían hacerle daño, porque querían demostrar su poder sobre él	5
Jehová le mandó a la nación de Israel que le ofreciera lo mejor de algo, sin especificar cantidad. ¿De qué se trataba? (Éxodo 23:19.)	De los primeros frutos maduros del suelo	De los animales más grandes, De los metales preciosos, De las joyas más caras, De los sacrificios humanos, De los esclavos más fuertes	5
¿Qué señal puso Rahab en su casa a fin de que ella y su familia se salvaran de la destrucción de la ciudad de Jericó? (Josué 2:18.)	Hilo escarlata en ventana	Cruz en la puerta, Luz encendida en la ventana, Ramas de olivo en la entrada, Bandera blanca en el techo, Nada, simplemente confió en la promesa de los espías	5
Jesús dijo que Elías fue enviado solamente a una de las viudas que había en su tiempo. ¿A cuál? (Lucas 4:26.)	Viuda de Sarepta en Sidón	Viuda de Naín, Viuda de Betania, Viuda de Jericó, Viuda de Belén, Viuda de Samaria	5
Bajo la Ley mosaica, ¿qué dos características tenían que cumplir los animales para que estuviese permitido comerlos? (Deuteronomio 14:6.)	Rumiantes con pezuña partida	Animales con pezuñas partidas y rumiantes, animales con pezuñas partidas y no rumiantes, animales rumiantes y con pezuñas enteras, animales no rumiantes y con pezuñas partidas, animales no rumiantes y con pezuñas enteras	5
Cuando Jehová alimentó a los israelitas con maná, ¿qué le ocurría al que quedaba sin recoger? (Éxodo 16:21.)	Derretía con sol	Se convertía en piedra, se pudría, se volvía venenoso, se lo comían los animales, se lo llevaba el viento	5
A los corintios se les llamó “una carta” inscrita, ¿de qué manera? (2 Corintios 3:3.)	Espíritu de Dios vivo	Lápiz y papel, Tinta indeleble, Piedra grabada, Pergamino antiguo, Tinta invisible	5
¿A qué compara el libro de Proverbios a la mujer hermosa que no es sensata? (Proverbios 11:22.)	Nariguera de oro en cerdo	Joyas en un animal salvaje, Flores en un desierto, Perlas en un lodo, Diamantes en un pantano, Rubíes en un basurero	5
Antes de ser elegido profeta, ¿qué oficio tenía Amós? (Amós 7:14.)	Guarda de ganado y punzador de higos	Sacerdote, Agricultor, Carpintero, Comerciante, Pescador	5
¿Qué hizo que ‘los que habitaban en Lida y en la llanura de Sarón se volvieran al Señor’? (Hechos 9:35.)	Pedro curó a Eneas en nombre de Jesús	Pedro les predicó un sermón poderoso, Hubo un milagroso terremoto que los convenció de volverse al Señor, Un grupo de misioneros llegó a la zona y les enseñó acerca de Jesús, Un líder religioso local los convenció de volverse al Señor, Un evento traumático en la zona los llevó a buscar consuelo en la fe	5
¿Por qué se les dijo a los israelitas que no segaran las orillas de sus campos? (Levítico 19:9, 10.)	Dejar grano para afligidos y forasteros	Para que los animales pudieran pastar en las orillas, Para que las plantas pudieran crecer más fuertes y saludables, Para evitar la erosión del suelo, Para que los israelitas tuvieran más tiempo libre, Para que los campos se vieran más bonitos	5
¿Qué idea quería destacar Jesús cuando dijo que “nadie puede servir como esclavo a dos amos”? (Mateo 6:24.)	No se puede servir a Dios y a las Riquezas	No se puede servir a Dios y al diablo, No se puede servir a Dios y al egoísmo, No se puede servir a Dios y a la vanidad, No se puede servir a Dios y al poder, No se puede servir a Dios y a la fama	5
¿Por qué animó Jesús a los que estaban cargados a tomar sobre sí Su yugo? (Mateo 11:30.)	Porque su yugo es suave y ligero	Para hacerlos sufrir más, Para demostrar su poder sobre ellos, Para humillarlos y hacerlos sentir inferiores, Para que se convirtieran en esclavos de Él, Para que cargaran con sus propios pecados	5
¿Cómo debemos considerar la palabra profética de Dios, y por qué? (2 Pedro 1:19.)	Segura y confiable	Como algo opcional o secundario en nuestra fe, Como algo que puede ser interpretado de manera subjetiva, Como algo que puede ser ignorado o descartado si no nos gusta, Como algo que puede ser cambiado o modificado según nuestras necesidades, Como algo que puede ser manipulado o utilizado para nuestros propios intereses	5
¿Por qué “no dejaba [Jesús] que nadie llevara utensilio alguno por el templo”? (Marcos 11:16.)	Evitar atajos hacia otras zonas	Porque quería que el templo estuviera siempre limpio y ordenado, Porque no quería que la gente llevara objetos de valor al templo, Porque no quería que la gente se distraiga con otras cosas en el templo, Porque quería que la gente se concentrara en la oración y la adoración en el templo, Porque quería evitar que la gente hiciera negocios en el templo	5
¿Por qué golpeó Balaam a su asna? (Números 22:22-25.)	Intentó desviarse del camino	La asna se negó a obedecer sus órdenes, La asna lo insultó y lo provocó, Balaam estaba enojado por algo que le había sucedido antes, Balaam quería demostrar su autoridad sobre la asna, Balaam estaba bajo la influencia de un espíritu maligno	5
Según lo expresó Santiago, ¿en qué consiste la adoración “limpia e incontaminada desde el punto de vista de nuestro Dios”? (Santiago 1:27.)	Cuidar huérfanos, mantenerse puro	Ofrecer sacrificios en el templo, Realizar rituales religiosos específicos, Asistir a la iglesia todos los domingos, Ayudar solo a los miembros de la propia comunidad religiosa, Seguir estrictamente las tradiciones y costumbres religiosas	5
¿Qué consejos sobre el vestir dio Pablo a las cristianas? (1 Timoteo 2:9, 10.)	Vestir con modestia y reverencia	Vestir con ropa ajustada y provocativa, Vestir con prendas costosas y ostentosas, Vestir con ropa que llame la atención y sea extravagante, Vestir con ropa que muestre demasiada piel, Vestir con ropa que no sea adecuada para la ocasión o el lugar	5
¿Por qué indicó el congregador que “una cuerda triple no puede ser rota en dos pronto”? (Eclesiastés 4:12.)	Unidad y propósito en problemas	Porque una cuerda triple es más fuerte que una cuerda doble, Porque una cuerda triple es más difícil de cortar que una cuerda simple, Porque una cuerda triple representa la Trinidad divina, Porque una cuerda triple simboliza la unión de tres personas en matrimonio, Porque una cuerda triple es un símbolo de la fuerza y la resistencia en la vida cotidiana	5
¿Cómo conquistó Josué la ciudad de Hai? (Josué 8:3-7.)	Con una emboscada y engaño	Con un ejército poderoso y bien armado, Con una negociación pacífica con los líderes de la ciudad, Con una estrategia de asedio y hambre, Con una demostración de fuerza y poder divino, Con una alianza con otra tribu o nación	5
Según indicó Jesús, ¿qué no harán los resucitados? (Lucas 20:35.)	Casarse	Tampoco morirán, ni podrán morir, ni serán dados en matrimonio, ni podrán morir más, ni se casarán	6
¿Qué producto se empleaba en la antigüedad tanto para lavar la ropa como para purificar metales del tipo del plomo y la plata? (Isaías 1:25.)	Lejía	Aceite, vinagre, sal, azufre, agua	6
¿A qué rey de Judá se le contó entre los reyes fieles aunque obró impropiamente en algunas ocasiones durante su reinado de cuarenta y un años? (1 Reyes 15:14, 18.)	Asá	David, Salomón, Ezequías, Josafat, Joacaz	7
¿Qué hijo de Adán y Eva fue antepasado de Jesús? (Lucas 3:38.)	Set	Caín, Abel, Enoc, Matusalén, Noé	7
¿Quién fue el primer rey recto que gobernó en el reino de Judá? (1 Reyes 15:11.)	Asá	David, Salomón, Roboam, Abías, Josafat	7
¿Cuál es la quinta letra del alfabeto hebreo? (Salmo 111:3.)	He’	Aleph, Bet, Gimel, Dalet, Vav	7
¿Qué hombre acarreó una maldición a su hijo por no respetar a su padre? (Génesis 9:22-25.)	Cam	Noé, Abraham, Moisés, David, Salomón	7
Hasta donde se sabe, ¿quién fue la primera persona que usó el nombre de Dios? (Génesis 4:1.)	Eva	Adán, Caín, Abel, Noé, Abraham	7
¿Quién, además de Aarón, sostuvo las manos de Moisés en alto hasta que Jehová le dio a Israel la victoria sobre los amalequitas? (Éxodo 17:12.)	Hur	Moisés, Josué, Caleb, Miriam, Bezaleel	7
¿Quién era el sumo sacerdote de Israel cuando Samuel llegó a ser profeta? (1 Samuel 3:1.)	Elí	Moisés, Aarón, Josué, David, Salomón	7
¿Cómo se llamaba el hijo que tuvo Adán de su esposa Eva cuando él contaba 130 años de edad? (Génesis 5:3.)	Set	Abel, Caín, Enoc, Matusalén, Noé	7
¿Cuál era la cantidad mínima de testigos que se requería bajo la Ley de Moisés para condenar a una persona a muerte? (Deuteronomio 17:6.)	Dos	Tres, Cuatro, Seis, Siete, Ocho	7
¿Qué sustancia tenía que añadirse a cuanto se ofrecía a Jehová en el altar? (Levítico 2:13.)	Sal	Aceite, miel, vinagre, azúcar, levadura	7
¿Qué rey de Judá fue tan celoso por la adoración pura que destituyó a su abuela del puesto que ocupaba en el reino debido a que hizo “un ídolo horrible”? (1 Reyes 15:13.)	Asá	David, Salomón, Josafat, Ezequías, Manasés	7
¿Cuál fue la última obra de la creación de Dios en la Tierra, que se sepa? (Génesis 2:22; 3:20.)	Eva	Adán, los animales, los árboles, el sol, la luna	7
¿Cuál fue la segunda ciudad que tomaron los israelitas durante la conquista de Canaán? (Josué 8:18, 19.)	Hai	Jerusalén, Jericó, Betel, Siquem, Gaza	7
Aunque “Jehová” es la pronunciación más conocida del nombre divino, ¿cuál prefiere la mayoría de los hebraístas?	Yavé	Yahvu, Yahjeh, Jerovah, Yenová, Yahowá	7
¿Qué “hombre que no servía para nada” se alzó contra David e hizo que todos los israelitas se rebelaran también, con excepción de la tribu de Judá? (2 Samuel 20:1, 2.)	Seba	Absalón, Saúl, Goliat, Sansón, Jonatán	7
¿Qué antepasado del Mesías se casó con Rut? (Rut 4:13.)	Boaz	Abraham, Isaac, Jacob, Moisés, David	7
¿Qué pronunciación del nombre divino prefieren la mayoría de los hebraístas?	Yavé	Yahvé, Yahweh, Jehová, Jehovah, Yehová	7
¿Quién cometió el pecado por el que Israel sufrió la derrota de Hai? (Josué 7:20.)	Acán	Josué, Caleb, Moisés, Aarón, Josafat	7
¿Por cuántos meses lograron los padres de Moisés esconderlo después que nació? (Hebreos 11:23)	Tres	Dos, Cuatro, Seis, Ocho, Diez	7
¿En qué ciudad portuaria transbordó Pablo cuando lo llevaban preso de Cesarea a Roma? (Hechos 27:5.)	Mira	Jerusalén, Alejandría, Corinto, Atenas, Jaffa	7
¿Qué mujer no israelita actuó valerosamente y mató a Sísara? (Jueces 4:21.)	Jael	Rut, Ester, Débora, Ana, Sara	7
¿Cómo se llama el monte en el que murió Moisés después de haber divisado la Tierra Prometida? (Deuteronomio 32:49, 50.)	Nebo	Sinaí, Ararat, Tabor, Carmelo, Horeb	7
Jehová prometió a Abrahán que perdonaría a Sodoma y Gomorra si hallaba en ellas ¿qué cifra final de personas justas? (Génesis 18:32.)	Diez	Veinte, Cincuenta, Cien, Mil, Doscientas, Trescientas, Cuatrocientas, Quinientas, Seiscientas, Setecientas	7
¿Qué nombre recibe la liberación de Israel del yugo egipcio? (Hebreos 11:22.)	Éxodo	Pascua, Redención, Liberación, Salida	7
¿Qué rey persa localizó el documento de Ciro y permitió que se reconstruyera el templo? (Esdras 6:1-12)	Darío	Artajerjes, Jerjes, Cambises, Ciro, Asuero	7
¿Cómo llamaban los amorreos al monte Hermón? (Deuteronomio 3:9.)	Senir	Sion, Ebal, Gerizim, Tabor, Carmelo	7
A consecuencia de una ley inmutable, ¿qué gobernante de Babilonia se vio obligado a ordenar que arrojaran a Daniel en el foso de los leones? (Daniel 6:9.)	Darío	Nabucodonosor, Ciro, Asuero, Artajerjes, Jerjes	7
¿Qué sacerdote aarónico fue notable como experto copista y maestro de la Ley? (Nehemías 8:13.)	Esdras	Moisés, Aarón, Josué, Elías, Samuel	7
¿Qué sustancia común se convirtió en símbolo de estabilidad y permanencia? (Números 18:19.)	La sal	El agua, el hierro, el oro, el petróleo, el carbón	7
¿Quién quedó huérfano cuando su madre le dio a luz y murió, al oír que habían matado a su esposo? (1 Samuel 4:19-21.)	Icabod	David, Moisés, Salomón, Sansón, Isaías	7
¿Qué nombre le dio Jehová a Jacob cuando tenía unos 97 años? (Génesis 32:28.)	Israel	Abraham, Isaac, Moisés, David, Salomón	7
¿Qué significado tiene el título “Cristo”? (Hechos 4:26.)	Ungido	Salvador, Hijo de Dios, Mesías, Redentor, Profeta	7
¿Cómo se llamaba la mujer de Filipos a quien se le hizo difícil resolver un asunto con su hermana cristiana Síntique? (Filipenses 4:2, 3)	Evodia	María, Ana, Sara, Rebeca, Esther	7
¿Quién escribió los dos libros de las Crónicas? (Nehemías 12:26.)	Esdras	Moisés, David, Salomón, Isaías, Jeremías	7
¿Qué palabra se emplea en la Biblia para designar la cantidad de terreno que podía arar una yunta de bueyes en un día? (1 Samuel 14:14.)	Yugada	Hectárea, Acre, Campo, Parcela, Terreno	7
¿De qué hijo de Noé son descendientes los egipcios, los etíopes y los cananeos? (Génesis 10:6.)	De Cam	De Sem, de Jafet, de Noé, de Abraham, de Isaac	7
¿Qué ciudad fronteriza situada entre Efraín y Manasés se asignó a Efraín, mientras que sus alrededores correspondían a Manasés? (Josué 16:8.)	Tapúah	Jericó, Betel, Siquem, Ramá, Belén	7
¿Cuál era el dios principal de los ammonitas? (2 Samuel 12:30.)	Malcam	Baal, Moloc, Astarté, Dagón, Quemos	7
De cuatrocientos profetas, ¿cuál fue el único que dijo la verdad al rey Acab sobre la campaña militar que este iba a emprender contra los sirios? (1 Reyes 22:13.)	Micaya	Isaías, Jeremías, Ezequiel, Zacarías, Amós	7
¿Quién era el sacerdote principal “para todo asunto de Jehová” durante el reinado de Jehosafat? (2 Crónicas 19:11.)	Amarías	Josafat, Eliezer, Zadoc, Hilcías, Esdras	7
¿Qué mujer distinguida escuchó la defensa de Pablo en el Areópago ateniense y llegó a ser creyente? (Hechos 17:33, 34.)	Dámaris	María, Sara, Ana, Rebeca, Esther	7
¿Qué designación recibe el natural de Gat? (2 Samuel 15:22)	Guitita	Gatita, Gatense, Gatuno, Gatino, Gatiliano	7
¿Cuál era la capital del reino septentrional de diez tribus de Israel? (1 Reyes 16:29.)	Samaria	Jerusalén, Betel, Siquem, Hebrón, Tiro	7
¿Quién fue el rey malvado de Israel que trató cruelmente a Tifsah? (2 Reyes 15:16.)	Menahem	David, Salomón, Jeroboam, Ezequías, Josías	7
¿A la agradable sombra de qué árbol se compararon las expresiones de amor del compañero pastor de la sulamita? (El Cantar de los Cantares 2:3.)	Manzano	Pino, Roble, Cedro, Olivo, Nogal	7
¿En qué lugar se hallaba Gedeón cuando el ángel de Jehová lo comisionó para ser salvador de Israel? (Jueces 6:11-14.)	En Ofrá	En Jerusalén, En Belén, En Nazaret, En Betania, En Samaria	7
¿Adónde se dirigían Cleopas y otro discípulo cuando Jesús se materializó y los acompañó? (Lucas 24:13.)	A Emaús	A Jerusalén, A Belén, Al templo, Al río Jordán, A Nazaret	7
¿Cuántas “almas de la casa de Jacob” entraron en Egipto gracias a la orden de Faraón? (Génesis 46:27.)	Setenta	Veinte, Cincuenta, Cien, Mil	7
¿De cuál de los once valerosos gaditas “que se separaron hacia el lado de David” en el desierto se dijo que era ‘igual a mil’? (1 Crónicas 12:8-14.)	De Ézer	De Josabad, De Johanán, De Ismaías, De Semaías, De Jehiel	7
¿Cuál era el límite oriental del imperio del rey persa Asuero? (Ester 1:1.)	La India	Egipto, Mesopotamia, Arabia, Grecia, China	7
¿Qué estaba haciendo Moisés cuando lo descubrió la hija de Faraón, lo que llevó a que esta se compadeciera de él? (Éxodo 2:6)	Llorando	Bailando, cantando, durmiendo, comiendo, nadando	7
¿Qué usa la Biblia para representar figurativamente la capacidad de emplear la fuerza o el poder? (Jeremías 32:17.)	El brazo	La espada, el escudo, la corona, el trono, el cetro	7
¿Qué territorio constituía el límite oriental del imperio de Asuero? (Ester 1:1.)	La India	China, Persia, Egipto, Arabia, Mesopotamia	7
¿De qué árbol era la madera que se empleó mucho en la construcción del templo? (1 Reyes 6:9-20.)	De cedro	Roble, pino, abeto, nogal, caoba	7
A diferencia de la sangre, ¿cuál fue la sustancia que únicamente la nación de Israel tenía prohibido comer? (Levítico 3:17.)	La grasa	La carne de cerdo, la carne de caballo, la carne de conejo, la carne de camello, la carne de búfalo	7
Como señaló Pablo, ¿qué debemos rehacer para efectuar la voluntad de Dios? (Romanos 12:2.)	La mente	El cuerpo, las emociones, las relaciones, el trabajo, la familia	7
¿Qué ciudad macedonia llevaba el nombre del dios-sol griego? (Hechos 17:1.)	Apolonia	Tesalónica, Filipos, Berea, Atenas, Corinto	7
¿Cuántos años reinó David sobre Israel?	Cuarenta	Veinte, treinta, cincuenta, sesenta, setenta	7
Según manifestó Jehová en la Ley, ¿qué instrumento agrícola podía emplearse incorrectamente como arma? (Éxodo 21:18.)	El azadón	La hoz, el rastrillo, la pala, la guadaña, el arado	7
